Alert ID,Ticker,Name,Description,Time
3712533490,"OANDA:NZDUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":6,""adx_value"":24.3,""confidence"":""MEDIUM"",""sl_price"":0.5787006772,""tp1_price"":0.5795489842,""tp2_price"":0.5800579684,""mtf_trends"":""1,1,-1,1,1"",""market_trend"":1,""volume_delta_ratio"":0.1825344714,""price_in_ob"":false,""position_multiplier"":0.6}",2026-01-07T11:15:16Z
3712536083,"OANDA:USDJPY, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""1,1,1,-1,-1,-1"",""previous_trends"":""1,1,1,-1,-1,-1"",""changed_timeframes"":""5,"",""change_details"":""5:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":8,""message"":""Trend change detected on: 5,""}",2026-01-07T11:15:02Z
3712533490,"OANDA:EURUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":5,""adx_value"":22.8,""confidence"":""MEDIUM"",""sl_price"":1.1684045871,""tp1_price"":1.1694681194,""tp2_price"":1.1701062388,""mtf_trends"":""1,-1,-1,-1,1"",""market_trend"":-1,""volume_delta_ratio"":0,""price_in_ob"":false,""position_multiplier"":0.6}",2026-01-07T11:15:01Z
3712533490,"OANDA:EURUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""adx_value"":24,""confidence"":""MEDIUM"",""sl_price"":1.1689649125,""tp1_price"":1.1679026313,""tp2_price"":1.1672652626,""mtf_trends"":""1,-1,-1,-1,1"",""market_trend"":-1,""volume_delta_ratio"":0,""price_in_ob"":false,""position_multiplier"":0.2}",2026-01-07T11:10:02Z
3712533490,"OANDA:AUDUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""exit_v3"",""signal_type"":""Bullish_Exit"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""market_trend"":1,""reason"":""TP_hit_or_reversal_or_momentum_loss""}",2026-01-07T11:10:02Z
3712533490,"OANDA:NZDUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""adx_value"":23.6,""confidence"":""MEDIUM"",""sl_price"":0.5792498219,""tp1_price"":0.5784002671,""tp2_price"":0.5778905342,""mtf_trends"":""1,1,-1,1,1"",""market_trend"":1,""volume_delta_ratio"":0.1306770218,""price_in_ob"":false,""position_multiplier"":0.2}",2026-01-07T11:10:01Z
3712533490,"OANDA:USDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""1,1,1,-1,-1,-1"",""previous_trends"":""1,1,1,-1,-1,-1"",""changed_timeframes"":""5,"",""change_details"":""5:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":9,""message"":""Trend change detected on: 5,""}",2026-01-07T11:10:00Z
3712533490,"OANDA:AUDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Momentum_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":8,""sl_price"":105.413586462,""tp1_price"":105.569620307,""tp2_price"":105.663240614,""mtf_trends"":""1,1,-1,-1,1"",""market_trend"":1,""volume_delta_ratio"":0,""price_in_ob"":false,""position_multiplier"":0.8}",2026-01-07T11:05:02Z
3712536083,"OANDA:AUDJPY, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""15"",""price"":{{close}},""consensus_score"":7,""adx_value"":32.4,""confidence"":""HIGH"",""sl_price"":105.3615044233,""tp1_price"":105.6277433651,""tp2_price"":105.7874867301,""mtf_trends"":""1,1,-1,-1,1"",""market_trend"":1,""volume_delta_ratio"":-0.2660269129,""price_in_ob"":false,""position_multiplier"":0.8}",2026-01-07T11:00:01Z
3712536083,"OANDA:USDCAD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, 20, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,-1,-1,-1,1,1"",""previous_trends"":""-1,-1,-1,-1,1,1"",""changed_timeframes"":""60,"",""change_details"":""60:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":0,""message"":""Trend change detected on: 60,""}",2026-01-07T11:00:00Z
