Alert ID,Ticker,Name,Description,Time
3707579482,"OANDA:GBPJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""1,-1,1,-1,1,1"",""previous_trends"":""1,-1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":8,""message"":""Trend change detected on: 1,""}",2026-01-06T21:10:09Z
3707579482,"OANDA:EURJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""1,-1,1,1,-1,1"",""previous_trends"":""1,-1,1,1,-1,1"",""changed_timeframes"":""1,"",""change_details"":""1:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":8,""message"":""Trend change detected on: 1,""}",2026-01-06T21:10:00Z
3707579482,"OANDA:AUDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""1,1,-1,1,1,1"",""previous_trends"":""1,1,-1,1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":8,""message"":""Trend change detected on: 1,""}",2026-01-06T21:10:00Z
3707579482,"OANDA:EURUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""sl_price"":1.1682499648,""tp1_price"":1.1694750528,""tp2_price"":1.1702101055,""mtf_trends"":""1,-1,-1,1,1,""market_trend"":-1,""volume_delta_ratio"":-0.6765249538,""price_in_ob"":false,""position_multiplier"":0.2}",2026-01-06T21:10:00Z
3707579482,"OANDA:USDCAD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":4,""sl_price"":1.3812802786,""tp1_price"":1.380079582,""tp2_price"":1.3793591641,""mtf_trends"":""1,1,1,1,-1"",""market_trend"":1,""volume_delta_ratio"":-2,""price_in_ob"":false,""position_multiplier"":0.4}",2026-01-06T21:05:04Z
3707589094,"OANDA:NZDUSD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,1,1,-1,1,1"",""previous_trends"":""-1,1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":5,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:03Z
3707579482,"OANDA:EURUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""sl_price"":1.1691924037,""tp1_price"":1.1679613945,""tp2_price"":1.167222789,""mtf_trends"":""1,-1,-1,1,1"",""market_trend"":-1,""volume_delta_ratio"":-0.6767641997,""price_in_ob"":false,""position_multiplier"":0.2}",2026-01-06T21:00:01Z
3707579482,"OANDA:USDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":7,""sl_price"":156.5795125401,""tp1_price"":156.7607311898,""tp2_price"":156.8694623796,""mtf_trends"":""-1,-1,1,-1,-1,""market_trend"":1,""volume_delta_ratio"":0.4162895928,""price_in_ob"":false,""position_multiplier"":0.8}",2026-01-06T21:00:02Z
3707579482,"OANDA:NZDUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""-1,1,1,-1,1,1"",""previous_trends"":""-1,1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":4,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:03Z
3707579482,"OANDA:AUDUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""-1,1,1,1,1,1"",""previous_trends"":""-1,1,1,1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":4,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:01Z
3707589094,"OANDA:XAUUSD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""15"",""price"":{{close}},""consensus_score"":8,""sl_price"":4480.6812412216,""tp1_price"":4513.3156381676,""tp2_price"":4532.8962763352,""mtf_trends"":""-1,1,1,1,1,""market_trend"":1,""volume_delta_ratio"":0.7171504324,""price_in_ob"":false,""position_multiplier"":0.8}",2026-01-06T21:00:01Z
3707579482,"OANDA:XAUUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":9,""sl_price"":4487.0960787688,""tp1_price"":4503.6933818467,""tp2_price"":4513.6517636935,""mtf_trends"":""-1,1,1,1,1,""market_trend"":1,""volume_delta_ratio"":1.0319675822,""price_in_ob"":false,""position_multiplier"":1}",2026-01-06T21:00:00Z
3707589094,"OANDA:AUDUSD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,1,1,1,1,1"",""previous_trends"":""-1,1,1,1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":5,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:01Z
3707589094,"OANDA:EURJPY, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,-1,1,1,-1,1"",""previous_trends"":""-1,-1,1,1,-1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":1,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:01Z
3707579482,"OANDA:EURJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":5,""sl_price"":183.0036183783,""tp1_price"":183.1945724326,""tp2_price"":183.3091448652,""mtf_trends"":""1,-1,1,1,-1,""market_trend"":-1,""volume_delta_ratio"":-0.4619861768,""price_in_ob"":false,""position_multiplier"":0.6}",2026-01-06T21:00:01Z
3707579482,"OANDA:USDCAD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":8,""sl_price"":1.3804998707,""tp1_price"":1.3817001939,""tp2_price"":1.3824203879,""mtf_trends"":""1,1,1,1,-1,""market_trend"":1,""volume_delta_ratio"":0,""price_in_ob"":false,""position_multiplier"":0.8}",2026-01-06T21:00:01Z
3707579482,"OANDA:AUDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""-1,1,-1,1,1,1"",""previous_trends"":""-1,1,-1,1,1,1"",""changed_timeframes"":""1,5,"",""change_details"":""1:-1;5:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":8,""message"":""Trend change detected on: 1,5,""}",2026-01-06T21:00:01Z
3707589094,"OANDA:AUDJPY, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,1,-1,1,1,1"",""previous_trends"":""-1,1,-1,1,1,1"",""changed_timeframes"":""1,5,"",""change_details"":""1:-1;5:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":7,""message"":""Trend change detected on: 1,5,""}",2026-01-06T21:00:01Z
3707589094,"OANDA:USDCAD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""1,-1,1,1,1,1"",""previous_trends"":""1,-1,1,1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":8,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:00Z
3707589094,"OANDA:EURUSD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,1,1,-1,-1,1"",""previous_trends"":""-1,1,1,-1,-1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":2,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:01Z
3707579482,"OANDA:GBPJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""buy"",""tf"":""5"",""price"":{{close}},""consensus_score"":5,""sl_price"":211.3627646423,""tp1_price"":211.6033530365,""tp2_price"":211.7477060731,""mtf_trends"":""1,1,-1,1,-1,""market_trend"":-1,""volume_delta_ratio"":-0.4784989676,""price_in_ob"":false,""position_multiplier"":0.6}",2026-01-06T21:00:00Z
3707589094,"OANDA:GBPUSD, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,1,1,-1,1,1"",""previous_trends"":""-1,1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":3,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:00Z
3707589094,"OANDA:GBPJPY, 15m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""15"",""price"":{{close}},""current_trends"":""-1,-1,1,-1,1,1"",""previous_trends"":""-1,-1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":1,""consensus_score"":1,""message"":""Trend change detected on: 1,""}",2026-01-06T21:00:00Z
3707579482,"OANDA:EURUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""-1,1,1,-1,-1,1"",""previous_trends"":""-1,1,1,-1,-1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":4,""message"":""Trend change detected on: 1,""}",2026-01-06T20:55:01Z
3707579482,"OANDA:GBPUSD, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""-1,1,1,-1,1,1"",""previous_trends"":""-1,1,1,-1,1,1"",""changed_timeframes"":""1,"",""change_details"":""1:-1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":3,""message"":""Trend change detected on: 1,""}",2026-01-06T20:55:01Z
3707579482,"OANDA:USDJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""trend_pulse_v3"",""signal_type"":""Trend_Pulse"",""symbol"":""{{ticker}}"",""tf"":""5"",""price"":{{close}},""current_trends"":""1,-1,-1,1,-1,-1"",""previous_trends"":""1,-1,-1,1,-1,-1"",""changed_timeframes"":""1,"",""change_details"":""1:1;"",""trend_labels"":""1m,5m,15m,1H,4H,1D"",""market_trend"":-1,""consensus_score"":5,""message"":""Trend change detected on: 1,""}",2026-01-06T20:55:00Z
3707579482,"OANDA:GBPJPY, 5m","ZEPIX v3.0 (100, 5, Adjusted Points, 5, Close, 5, Short-Term, 50, 1, 15, 10, Wicks,   25, 5, 200, 2, 10,000, 1, 1.5, 3, 1.5, 2, 1.5, 5, Normal, 1, 5, 15, 60, 240, 1D): Any alert() function call","{""type"":""entry_v3"",""signal_type"":""Sideways_Breakout"",""symbol"":""{{ticker}}"",""direction"":""sell"",""tf"":""5"",""price"":{{close}},""consensus_score"":2,""sl_price"":211.5122290027,""tp1_price"":211.271656496,""tp2_price"":211.1273129919,""mtf_trends"":""1,1,-1,1,-1"",""market_trend"":-1,""volume_delta_ratio"":-0.701105567,""price_in_ob"":false,""position_multiplier"":0.2}",2026-01-06T20:55:00Z
